<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,D,20050819,000000,23274.5100000,24429.9900000,23274.5100000,24219.5400000,12341
SBER,D,20050822,000000,23435.0000000,25470.0000000,23435.0000000,25170.0000000,32605
SBER,D,20050823,000000,25160.0000000,25820.0000000,25160.0000000,25600.0000000,16604
SBER,D,20050824,000000,26283.5000000,26283.5000000,25480.0000000,25549.9900000,11735
SBER,D,20050825,000000,25600.0000000,25619.0000000,25200.0000000,25310.0100000,8603
SBER,D,20050826,000000,25436.0000000,25550.0000000,25051.0000000,25101.0000000,11962
SBER,D,20050829,000000,25120.0000000,25549.0000000,24890.0500000,25300.0000000,7977
SBER,D,20050830,000000,25300.0000000,25649.9900000,25237.0000000,25385.0000000,10141
SBER,D,20050831,000000,25385.0000000,25548.0000000,24900.0000000,25510.0000000,13269
SBER,D,20050901,000000,25515.0000000,25900.0000000,25401.0000000,25500.0100000,11214
SBER,D,20050902,000000,25525.0100000,25770.0000000,25500.0000000,25625.0000000,6423
SBER,D,20050905,000000,25627.5000000,25750.0000000,25270.0100000,25310.0000000,6865
SBER,D,20050906,000000,25270.5300000,25298.0000000,24259.0000000,24400.2000000,25415
SBER,D,20050907,000000,24400.0000000,24785.0000000,23667.0000000,24260.0000000,25176
SBER,D,20050908,000000,24300.0000000,25500.0000000,24201.0000000,25499.9900000,28112
SBER,D,20050909,000000,25504.0500000,26100.0000000,25370.0000000,25649.9800000,27794
SBER,D,20050912,000000,25685.0000000,25899.4000000,25349.0000000,25410.0100000,9752
SBER,D,20050913,000000,25410.0000000,26100.0000000,25100.0000000,25899.0000000,18528
SBER,D,20050914,000000,25849.5000000,25849.5000000,25120.0100000,25545.0000000,17891
SBER,D,20050915,000000,25600.0000000,25700.0000000,25351.0000000,25589.0000000,7724
SBER,D,20050916,000000,25670.0000000,26090.0000000,25400.0000000,25777.0000000,13275
SBER,D,20050919,000000,25760.0000000,26497.2000000,25555.0100000,26079.0000000,16724
SBER,D,20050920,000000,26000.0000000,27090.0000000,26000.0000000,26851.0000000,29778
SBER,D,20050921,000000,26860.5000000,27308.0000000,26450.0500000,27000.0000000,17435
SBER,D,20050922,000000,27080.0000000,27477.7700000,26610.0000000,26628.0000000,14149
SBER,D,20050923,000000,26700.5000000,26988.9900000,26115.0000000,26927.0000000,13508
SBER,D,20050926,000000,26913.5000000,26913.5000000,26425.0000000,26700.0000000,8472
SBER,D,20050927,000000,26707.0000000,27092.9000000,26700.0100000,26998.0000000,9427
SBER,D,20050928,000000,26997.5000000,27670.0000000,26951.0000000,27501.0000000,18837
SBER,D,20050929,000000,27640.0000000,27699.0000000,26875.0000000,27050.0000000,12186
SBER,D,20050930,000000,27100.0000000,27479.1000000,27100.0000000,27390.0000000,10262
SBER,D,20051003,000000,27350.0000000,27599.0000000,27275.0000000,27569.8800000,8595
SBER,D,20051004,000000,27575.0000000,27780.0000000,27300.0000000,27450.1100000,13849
SBER,D,20051005,000000,27500.0000000,27500.0000000,26655.0000000,26857.0500000,13784
SBER,D,20051006,000000,26600.0000000,26600.0000000,25383.0000000,25998.0000000,23423
SBER,D,20051007,000000,25998.0000000,26251.0000000,25151.0000000,25551.0100000,13677
SBER,D,20051010,000000,25920.0000000,26750.0000000,25515.0000000,26750.0000000,13818
SBER,D,20051011,000000,26749.5000000,27300.0000000,26400.0000000,26961.0000000,16003
SBER,D,20051012,000000,27075.0000000,27290.0000000,25900.0000000,26200.0000000,10449
SBER,D,20051013,000000,26100.0000000,26100.0000000,24950.0000000,25290.0000000,13542
SBER,D,20051014,000000,25241.5000000,25250.0000000,24328.5000000,24432.0000000,13319
SBER,D,20051017,000000,24894.0000000,24960.0000000,24370.0000000,24701.0000000,11477
SBER,D,20051018,000000,24727.7500000,25148.7700000,24650.1000000,24889.0000000,8919
SBER,D,20051019,000000,24795.3000000,24795.3000000,23785.5100000,23825.0000000,13221
SBER,D,20051020,000000,24100.0000000,24350.0000000,24000.0000000,24089.9800000,9130
SBER,D,20051021,000000,23772.5000000,23897.0000000,23347.0000000,23865.0000000,19624
SBER,D,20051024,000000,23875.0000000,24490.0000000,23760.0000000,24289.0000000,12297
SBER,D,20051025,000000,24389.0000000,24598.7700000,23705.0100000,23905.0000000,15376
SBER,D,20051026,000000,24057.5000000,24575.0000000,23850.0000000,24500.0000000,14822
SBER,D,20051027,000000,24575.0000000,24800.0000000,23810.0000000,23850.0000000,15843
SBER,D,20051028,000000,23750.0000000,24590.0000000,23401.0000000,24525.0000000,13469
SBER,D,20051031,000000,24839.5000000,25399.9700000,24600.0000000,25379.0000000,18023
SBER,D,20051101,000000,25179.5000000,25870.0000000,25137.5300000,25375.0000000,17626
SBER,D,20051102,000000,25411.0000000,26480.0000000,25411.0000000,26349.9900000,25369
SBER,D,20051103,000000,27128.7500000,27128.7500000,26371.0000000,26770.0000000,14258
SBER,D,20051107,000000,26757.5000000,27300.0000000,26716.0000000,27110.0200000,21279
SBER,D,20051108,000000,27100.0000000,27350.0000000,26900.0000000,27095.0000000,11071
SBER,D,20051109,000000,27100.0000000,27495.0000000,27010.1100000,27285.0000000,13459
SBER,D,20051110,000000,27350.0000000,27990.0000000,27151.0000000,27850.0000000,29923
SBER,D,20051111,000000,27785.0000000,28349.0000000,27550.0100000,28349.0000000,22957
SBER,D,20051114,000000,28312.0000000,29937.9900000,28151.0000000,29823.0000000,29875
SBER,D,20051115,000000,29820.0000000,31839.0000000,29820.0000000,31370.0000000,51589
SBER,D,20051116,000000,31300.0000000,31740.0000000,30300.0000000,30530.0000000,36735
SBER,D,20051117,000000,30792.0000000,31750.0000000,30792.0000000,31300.0000000,29172
SBER,D,20051118,000000,31350.0000000,31359.0000000,30650.0000000,31101.0000000,15033
SBER,D,20051121,000000,31285.0000000,32200.0000000,31088.9000000,31323.0000000,30350
SBER,D,20051122,000000,31410.0000000,31685.0000000,30870.0000000,31189.0000000,21474
SBER,D,20051123,000000,31250.0000000,31700.0000000,31101.0000000,31200.0000000,15485
SBER,D,20051124,000000,31245.0000000,31550.0000000,31100.0100000,31280.0000000,10178
SBER,D,20051125,000000,31300.0000000,31500.0000000,31100.0000000,31493.9800000,14697
SBER,D,20051128,000000,31410.0100000,32320.0000000,31410.0000000,31980.0000000,26962
SBER,D,20051129,000000,31850.0000000,32120.0000000,31330.0000000,31650.0000000,20413
SBER,D,20051130,000000,31648.9700000,32199.9900000,31561.0000000,31856.4100000,15199
SBER,D,20051201,000000,32097.0000000,33000.0000000,32000.0000000,33000.0000000,20249
SBER,D,20051202,000000,33133.0000000,34250.0000000,33100.0000000,34099.0000000,27202
SBER,D,20051205,000000,34344.0000000,34800.0000000,34100.0000000,34225.0000000,16594
SBER,D,20051206,000000,34400.0000000,34400.0000000,33701.0000000,33831.1600000,13732
SBER,D,20051207,000000,33850.0000000,34950.0000000,33850.0000000,34730.0000000,15179
SBER,D,20051208,000000,34680.0000000,35250.0000000,33800.5100000,34500.0000000,31012
SBER,D,20051209,000000,34800.0000000,35150.0000000,34612.0000000,34685.0000000,13674
SBER,D,20051212,000000,34799.0000000,35099.9500000,34599.9900000,35038.0000000,20077
SBER,D,20051213,000000,35100.0100000,35150.0000000,34751.0100000,34870.0000000,13658
SBER,D,20051214,000000,35000.0000000,35048.9500000,34500.0000000,34607.0000000,20770
SBER,D,20051215,000000,34740.0000000,34960.8900000,34541.0200000,34722.0000000,25327
SBER,D,20051216,000000,34730.0100000,34839.0000000,34371.0000000,34690.0000000,12354
SBER,D,20051219,000000,34601.0000000,34888.8800000,34601.0000000,34844.0000000,6860
SBER,D,20051220,000000,31320.0000000,34720.0000000,30000.0000000,34650.0000000,19582
SBER,D,20051221,000000,34683.0000000,34955.0000000,34605.0000000,34830.0000000,13554
SBER,D,20051222,000000,34850.0000000,36999.0000000,34830.0000000,36970.0000000,57512
SBER,D,20051223,000000,36890.0000000,38783.0000000,36706.0000000,37399.9900000,81434
SBER,D,20051226,000000,37499.9900000,38090.0000000,37450.0000000,37925.0000000,17504
SBER,D,20051227,000000,37980.0000000,38175.0000000,37600.0000000,37715.0300000,12072
SBER,D,20051228,000000,37590.0000000,37775.9700000,36906.0000000,37261.0000000,12204
SBER,D,20051229,000000,37399.9800000,38000.0000000,37350.0000000,37880.0000000,12880
SBER,D,20051230,000000,37880.0000000,37970.0000000,37635.9900000,37662.7200000,5562
SBER,D,20060110,000000,38550.0000000,41184.0000000,38300.0000000,40080.0000000,38072
SBER,D,20060111,000000,40050.0000000,42400.0000000,39825.1000000,42100.0000000,56224
SBER,D,20060112,000000,42300.0000000,48400.0000000,42300.0000000,47503.0000000,87778
SBER,D,20060113,000000,47650.0000000,49300.0000000,44201.0000000,45510.0000000,75619
SBER,D,20060116,000000,45510.0000000,46994.0000000,44501.0300000,45830.0000000,31759
SBER,D,20060117,000000,46125.0000000,46525.0000000,42600.0000000,43100.0100000,56850
SBER,D,20060118,000000,42214.2200000,42370.0000000,40100.0000000,40510.0000000,58889
SBER,D,20060119,000000,39900.0000000,43200.0000000,39487.0000000,43179.9900000,67889
SBER,D,20060120,000000,43500.0000000,45284.0000000,43101.0000000,44099.9900000,65626
SBER,D,20060123,000000,43500.0000000,43500.0000000,41600.0000000,41800.0000000,30617
SBER,D,20060124,000000,42289.0000000,43199.9200000,41902.0000000,42797.0000000,31296
SBER,D,20060125,000000,43050.0000000,43500.0000000,42500.0000000,43306.0200000,27270
SBER,D,20060126,000000,43225.0000000,43300.0000000,42506.0000000,42610.0000000,24919
SBER,D,20060127,000000,42650.0000000,43907.0100000,42650.0000000,43500.1000000,22437
SBER,D,20060130,000000,43890.0000000,44199.0000000,41500.7700000,42230.0000000,31923
SBER,D,20060131,000000,42200.0000000,43308.0000000,41550.0000000,41709.0000000,30376
SBER,D,20060201,000000,41800.0000000,42470.0000000,41210.0000000,42470.0000000,23139
SBER,D,20060202,000000,42475.0000000,42790.0000000,41852.0000000,42500.0000000,8330
SBER,D,20060203,000000,41900.0000000,42100.0000000,40500.0100000,40501.0100000,20095
SBER,D,20060206,000000,40750.0000000,42197.0000000,40600.0000000,42000.0000000,19594
SBER,D,20060207,000000,41999.0000000,42394.0000000,41352.0100000,41756.1000000,20992
SBER,D,20060208,000000,41150.0000000,42930.0000000,40800.0000000,42899.9900000,25471
SBER,D,20060209,000000,42950.0000000,45000.0000000,42750.0000000,45000.0000000,44330
SBER,D,20060210,000000,45199.9900000,45490.0000000,43628.5300000,44101.0200000,30073
SBER,D,20060213,000000,43751.0100000,44499.9500000,43334.0100000,43711.0000000,19059
SBER,D,20060214,000000,43599.9900000,45187.8000000,43530.0000000,44400.0000000,40324
SBER,D,20060215,000000,44720.0000000,45150.0000000,43225.0000000,43910.0000000,26258
SBER,D,20060216,000000,44011.0100000,45399.9800000,43700.0000000,44250.0300000,30024
SBER,D,20060217,000000,44568.6700000,45500.0000000,44405.0200000,45300.0000000,30537
SBER,D,20060220,000000,45500.1300000,46149.9900000,45310.0000000,45790.0000000,21129
SBER,D,20060221,000000,45800.0000000,45990.0000000,44404.0000000,44500.0000000,26866
SBER,D,20060222,000000,44698.9900000,45088.5800000,44050.0000000,44720.0000000,24664
SBER,D,20060226,000000,44880.0100000,46300.0000000,44750.0000000,45850.0000000,29312
SBER,D,20060227,000000,46000.0000000,46500.0000000,44628.0000000,44852.1100000,28617
SBER,D,20060228,000000,44910.0000000,45700.0000000,42620.1000000,42902.0000000,43574
SBER,D,20060301,000000,43159.0000000,43700.0000000,41800.0000000,42800.0000000,28833
SBER,D,20060302,000000,42989.9900000,43320.0000000,42230.0000000,42930.0000000,14405
